id,label,language,code_snippet,source_id,cwe,severity,description,fix_hint
SEC-0101,hardcoded_secret,python,"AWS_SECRET = ""wJalrXUtnFEMI/K7MDENG/bPxRfiCYEXAMPLEKEY""",NVD-CVE-2018-2100,CWE-798,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0123,sql_injection,php,"mysql_query(""SELECT * FROM products WHERE name='"" . $name . ""'"")",NVD-CVE-2019-1122,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SQL-0203,sql_injection,php,"mysql_query(""SELECT * FROM products WHERE name='"" . $name . ""'"")",NVD-CVE-2019-1202,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0236,insecure_api,java,new ObjectInputStream(socket.getInputStream()).readObject();,NVD-CVE-2021-3235,CWE-502,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0247,sql_injection,ruby,"User.where(""name = '#{params[:name]}'"")",NVD-CVE-2021-1246,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0240,safe,java,"String q = ""SELECT * FROM t WHERE id=?""; stmt = con.prepareStatement(q); stmt.setString(1,id);",OWASP-BENCHMARK-254239,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0085,hardcoded_secret,yaml,"password: ""admin123""  # TODO: change before prod",NVD-CVE-2020-2084,CWE-259,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0255,insecure_api,python,pickle.loads(user_supplied_bytes),OWASP-BENCHMARK-133254,CWE-502,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0220,sql_injection,java,"rs = stmt.executeQuery(""SELECT * FROM items WHERE category="" + cat)",OWASP-BENCHMARK-051219,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0042,insecure_api,java,"conn.setHostnameVerifier((h,s) -> true);",NVD-CVE-2019-3041,CWE-297,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0002,sql_injection,java,"String sql = ""SELECT * FROM orders WHERE uid='"" + uid + ""'"";",OWASP-BENCHMARK-011001,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SQL-0113,sql_injection,php,"mysql_query(""SELECT * FROM products WHERE name='"" . $name . ""'"")",NVD-CVE-2019-1112,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0099,insecure_api,python,"subprocess.call(request.form['cmd'], shell=True)",OWASP-BENCHMARK-153098,CWE-78,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0052,safe,java,"PreparedStatement ps = conn.prepareStatement(""SELECT * FROM u WHERE id=?""); ps.setInt(1,uid);",OWASP-BENCHMARK-214051,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SAFE-0179,safe,python,import secrets; token = secrets.token_hex(32),NVD-SAFE-4178,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0142,hardcoded_secret,java,"private static final String DB_PASS = ""P@ssw0rd123"";",OWASP-BENCHMARK-062141,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0064,insecure_api,nodejs,app.use(cors({ origin: '*' }));,NVD-CVE-2020-3063,CWE-942,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0297,safe,python,import html; safe = html.escape(user_input),NVD-SAFE-4296,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0018,hardcoded_secret,php,"$db_password = ""root_pass_2023!"";",OWASP-BENCHMARK-092017,CWE-259,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0049,insecure_api,python,"subprocess.call(request.form['cmd'], shell=True)",OWASP-BENCHMARK-153048,CWE-78,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0110,insecure_api,java,Runtime.getRuntime().exec(userInput);,NVD-CVE-2023-3109,CWE-78,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0073,safe,python,password = os.environ['DB_PASSWORD'],NVD-SAFE-4072,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
API-0028,insecure_api,nodejs,"res.setHeader('Access-Control-Allow-Origin', req.headers.origin);",NVD-CVE-2022-3027,CWE-942,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0033,insecure_api,python,"flask.run(debug=True, host='0.0.0.0')",OWASP-BENCHMARK-123032,CWE-94,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0272,safe,java,"PreparedStatement ps = conn.prepareStatement(""SELECT * FROM u WHERE id=?""); ps.setInt(1,uid);",OWASP-BENCHMARK-214271,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SAFE-0207,safe,python,import html; safe = html.escape(user_input),NVD-SAFE-4206,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
API-0196,insecure_api,java,new ObjectInputStream(socket.getInputStream()).readObject();,NVD-CVE-2021-3195,CWE-502,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0046,insecure_api,java,new ObjectInputStream(socket.getInputStream()).readObject();,NVD-CVE-2021-3045,CWE-502,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0113,safe,python,password = os.environ['DB_PASSWORD'],NVD-SAFE-4112,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0257,hardcoded_secret,java,"String jwtSecret = ""my_ultra_secret_jwt_key_hardcoded"";",NVD-CVE-2021-2256,CWE-321,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0082,insecure_api,java,"conn.setHostnameVerifier((h,s) -> true);",NVD-CVE-2019-3081,CWE-297,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0278,hardcoded_secret,php,"$db_password = ""root_pass_2023!"";",OWASP-BENCHMARK-092277,CWE-259,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0225,hardcoded_secret,yaml,"password: ""admin123""  # TODO: change before prod",NVD-CVE-2020-2224,CWE-259,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0160,safe,java,"String q = ""SELECT * FROM t WHERE id=?""; stmt = con.prepareStatement(q); stmt.setString(1,id);",OWASP-BENCHMARK-254159,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0241,hardcoded_secret,python,"AWS_SECRET = ""wJalrXUtnFEMI/K7MDENG/bPxRfiCYEXAMPLEKEY""",NVD-CVE-2018-2240,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0149,insecure_api,python,"subprocess.call(request.form['cmd'], shell=True)",OWASP-BENCHMARK-153148,CWE-78,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0210,safe,java,"String q = ""SELECT * FROM t WHERE id=?""; stmt = con.prepareStatement(q); stmt.setString(1,id);",OWASP-BENCHMARK-254209,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0185,hardcoded_secret,yaml,"password: ""admin123""  # TODO: change before prod",NVD-CVE-2020-2184,CWE-259,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SQL-0096,sql_injection,python,"db.execute(f""INSERT INTO audit (msg) VALUES ('{msg}')"")",OWASP-BENCHMARK-031095,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SAFE-0121,safe,python,"cursor.execute('SELECT * FROM users WHERE id = %s', (user_id,))",OWASP-BENCHMARK-204120,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SEC-0264,hardcoded_secret,python,"SECRET_KEY = ""django-insecure-xyz987abc654def321""",OWASP-BENCHMARK-072263,CWE-321,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0143,insecure_api,python,"flask.run(debug=True, host='0.0.0.0')",OWASP-BENCHMARK-123142,CWE-94,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0264,insecure_api,nodejs,app.use(cors({ origin: '*' }));,NVD-CVE-2020-3263,CWE-942,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0292,insecure_api,java,"conn.setHostnameVerifier((h,s) -> true);",NVD-CVE-2019-3291,CWE-297,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0139,safe,python,import secrets; token = secrets.token_hex(32),NVD-SAFE-4138,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SQL-0207,sql_injection,ruby,"User.where(""name = '#{params[:name]}'"")",NVD-CVE-2021-1206,CWE-89,CRITICAL,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
SEC-0093,hardcoded_secret,javascript,"const API_KEY = ""sk-live-abcd1234efgh5678ijkl9012"";",NVD-CVE-2019-2092,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0195,insecure_api,python,pickle.loads(user_supplied_bytes),OWASP-BENCHMARK-133194,CWE-502,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0271,insecure_api,python,"requests.get(url, verify=False)",OWASP-BENCHMARK-113270,CWE-295,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0098,hardcoded_secret,php,"$db_password = ""root_pass_2023!"";",OWASP-BENCHMARK-092097,CWE-259,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
API-0167,insecure_api,python,eval(request.args.get('expr')),OWASP-BENCHMARK-143166,CWE-95,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0200,safe,java,"String q = ""SELECT * FROM t WHERE id=?""; stmt = con.prepareStatement(q); stmt.setString(1,id);",OWASP-BENCHMARK-254199,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SAFE-0129,safe,python,import secrets; token = secrets.token_hex(32),NVD-SAFE-4128,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
API-0043,insecure_api,python,"flask.run(debug=True, host='0.0.0.0')",OWASP-BENCHMARK-123042,CWE-94,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0013,insecure_api,python,"flask.run(debug=True, host='0.0.0.0')",OWASP-BENCHMARK-123012,CWE-94,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SAFE-0061,safe,python,"cursor.execute('SELECT * FROM users WHERE id = %s', (user_id,))",OWASP-BENCHMARK-204060,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
API-0126,insecure_api,java,new ObjectInputStream(socket.getInputStream()).readObject();,NVD-CVE-2021-3125,CWE-502,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
API-0084,insecure_api,nodejs,app.use(cors({ origin: '*' }));,NVD-CVE-2020-3083,CWE-942,CRITICAL,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SQL-0099,sql_injection,python,"cursor.execute(""SELECT role FROM staff WHERE username='"" + uname + ""'"")",NVD-CVE-2022-1098,CWE-89,HIGH,Unsanitised user input concatenated directly into SQL query,Use parameterised queries / prepared statements
API-0205,insecure_api,python,pickle.loads(user_supplied_bytes),OWASP-BENCHMARK-133204,CWE-502,MEDIUM,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
SEC-0107,hardcoded_secret,java,"String jwtSecret = ""my_ultra_secret_jwt_key_hardcoded"";",NVD-CVE-2021-2106,CWE-321,HIGH,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SEC-0203,hardcoded_secret,javascript,"const API_KEY = ""sk-live-abcd1234efgh5678ijkl9012"";",NVD-CVE-2019-2202,CWE-798,CRITICAL,Credential or secret key hardcoded in source code,Store secrets in environment variables or a secrets manager
SAFE-0172,safe,java,"PreparedStatement ps = conn.prepareStatement(""SELECT * FROM u WHERE id=?""); ps.setInt(1,uid);",OWASP-BENCHMARK-214171,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SAFE-0157,safe,python,import html; safe = html.escape(user_input),NVD-SAFE-4156,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
SAFE-0030,safe,java,"String q = ""SELECT * FROM t WHERE id=?""; stmt = con.prepareStatement(q); stmt.setString(1,id);",OWASP-BENCHMARK-254029,N/A,NONE,Secure coding practice: parameterised query / env-based secret / proper TLS,N/A
API-0180,insecure_api,java,Runtime.getRuntime().exec(userInput);,NVD-CVE-2023-3179,CWE-78,HIGH,"Insecure API usage: disabled TLS validation, unsafe deserialization, or command injection","Enable TLS verification, validate inputs, avoid eval/exec on user data"
